,Group_NR,Question,Sentence,Answer,Label,Similarity_score
6426,621,what state was the civil war in,united state `` union `` `` north `` several southern slave state declared secession formed confederate state america `` confederacy `` `` south ``,american civil war one earliest true industrial war,0,0.49580336
6427,621,what state was the civil war in,united state `` union `` `` north `` several southern slave state declared secession formed confederate state america `` confederacy `` `` south ``,railroad telegraph steamship mass-produced weapon employed extensively,0,0.37663493
6428,621,what state was the civil war in,united state `` union `` `` north `` several southern slave state declared secession formed confederate state america `` confederacy `` `` south ``,mobilization civilian factory mine shipyard bank transportation food supply foreshadowed world war,0,0.507297
6429,621,what state was the civil war in,united state `` union `` `` north `` several southern slave state declared secession formed confederate state america `` confederacy `` `` south ``,"remains deadliest war american history resulting death estimated 750,000 soldier undetermined number civilian casualty",0,0.510833
6430,621,what state was the civil war in,united state `` union `` `` north `` several southern slave state declared secession formed confederate state america `` confederacy `` `` south ``,historian john huddleston estimate death toll ten percent northern male 20-45 year old 30 percent southern white male aged 18-40,0,0.49743026
6431,622,where did the early humans live?,africa,human evolution refers evolutionary process leading appearance modern human,0,0.12893972
6432,622,where did the early humans live?,africa,began last common ancestor life topic usually cover evolutionary history primate particular genus homo emergence homo sapiens distinct specie hominid `` great ape ``,0,-0.14475633
6433,622,where did the early humans live?,africa,study human evolution involves many scientific discipline including physical anthropology primatology archaeology linguistics evolutionary psychology embryology genetics,0,-0.08833051
6434,622,where did the early humans live?,africa,according genetic study primate diverged mammal late cretaceous period earliest fossil appear paleocene around,0,-0.13076775
6435,622,where did the early humans live?,africa,family hominidae diverged hylobatidae gibbon family 15-20 million year ago around ponginae orangutan diverged hominidae family,0,-0.0612604
6436,622,where did the early humans live?,africa,bipedalism basic adaption hominin line earliest bipedal hominin considered either sahelanthropus orrorin ardipithecus full bipedal coming somewhat later,0,-0.048584204
6437,622,where did the early humans live?,africa,gorilla chimpanzee diverged around time 4-6 million year ago either sahelanthropus orrorin may last shared ancestor,0,-0.18822905
6438,622,where did the early humans live?,africa,early bipedals eventually evolved australopithecine later genus homo,0,0.2171709
6439,622,where did the early humans live?,africa,earliest documented member genus homo homo habilis evolved around earliest specie positive evidence use stone tool,0,-0.12879449
6440,622,where did the early humans live?,africa,brain early hominins size chimpanzee,0,0.31168962
6441,622,where did the early humans live?,africa,next million year process encephalization began arrival homo erectus fossil record cranial capacity doubled 850 cm3,0,-0.14653967
6442,622,where did the early humans live?,africa,homo erectus homo ergaster first hominina leave africa specie spread africa asia europe,1,0.30090818
6443,622,where did the early humans live?,africa,believed specie first use fire complex tool,0,0.10853216
6444,622,where did the early humans live?,africa,"according recent african ancestry theory modern human evolved africa possibly homo heidelbergensis homo rhodesiensis homo antecessor migrated continent 50,000 100,000 year ago replacing local population homo erectus homo denisova homo floresiensis homo neanderthalensis",1,-0.17124765
6445,622,where did the early humans live?,africa,"archaic homo sapiens forerunner anatomically modern human evolved 400,000 250,000 year ago",0,-0.08141375
6446,622,where did the early humans live?,africa,"recent dna evidence suggests several haplotype neanderthal origin present among non-african population neanderthal hominid denisova hominin may contributed 6 genome present-day human . ref name= `` 10.1126/science.1209202 `` anatomically modern human evolved archaic homo sapiens middle paleolithic 200,000 year ago",0,-0.2874954
6447,622,where did the early humans live?,africa,"transition behavioral modernity development symbolic culture language specialized lithic technology happened around 50,000 year ago according many anthropologist although suggest gradual change behavior longer time span",0,-0.29599875
6448,623,who invaded north africa during ww2,british - american,operation torch initially called operation gymnast british - american invasion french north africa world war ii north african campaign started 8 november 1942,1,0.05005911
6449,623,who invaded north africa during ww2,british - american,soviet union pressed you.s britain start operation europe open second front reduce pressure german force soviet troop,0,0.16312286
6450,623,who invaded north africa during ww2,british - american,american commander favored operation sledgehammer landing occupied europe soon possible british commander believed course would end disaster,0,-0.037977923
6451,623,who invaded north africa during ww2,british - american,attack french north africa proposed instead would clear axis power north africa improve naval control mediterranean sea prepare invasion southern europe 1943,0,0.030871546
6452,623,who invaded north africa during ww2,british - american,american president franklin d. roosevelt suspected african operation would rule invasion europe 1943 agreed support british prime minister winston churchill,0,0.18000269
6453,624,WHAT YEARS WAS THE C5 VETTE PRODUCED,1997 2004 model year,chevrolet corvette c5 sport car produced chevrolet division general motor 1997 2004 model year,1,0.47933772
6454,625,what year was gulf war,2 august 1990 - 28 february 1991,gulf war 2 august 1990 - 28 february 1991 codenamed operation desert storm 17 january 1991 - 28 february 1991 war waged you.n.-authorized coalition force 34 nation led united state iraq response iraq 's invasion annexation kuwait,1,0.34956396
6455,625,what year was gulf war,2 august 1990 - 28 february 1991,war also known name persian gulf war first gulf war gulf war first iraq war term `` iraq war `` became identified instead 2003 iraq war also referred you.s `` operation iraqi freedom ``,0,0.19362557
6456,625,what year was gulf war,2 august 1990 - 28 february 1991,kuwait 's invasion iraqi troop began 2 august 1990 met international condemnation brought immediate economic sanction iraq member you.n security council,0,0.31595272
6457,625,what year was gulf war,2 august 1990 - 28 february 1991,you.s president george h. w. bush deployed you.s force saudi arabia urged country send force scene,0,0.083157934
6458,625,what year was gulf war,2 august 1990 - 28 february 1991,array nation joined coalition,0,0.22148784
6459,625,what year was gulf war,2 august 1990 - 28 february 1991,great majority coalition 's military force you.s . saudi arabia united kingdom egypt leading contributor order,0,0.14526299
6460,625,what year was gulf war,2 august 1990 - 28 february 1991,saudi arabia paid around u 36 billion u 60 billion cost,0,0.49244568
6461,625,what year was gulf war,2 august 1990 - 28 february 1991,war marked beginning live news front line fight primacy you.s network cnn,0,0.221401
6462,625,what year was gulf war,2 august 1990 - 28 february 1991,war also earned nickname video game war daily broadcast image board you.s bomber operation desert storm,0,0.077395745
6463,625,what year was gulf war,2 august 1990 - 28 february 1991,initial conflict expel iraqi troop kuwait began aerial bombardment 17 january 1991,0,0.4859391
6464,625,what year was gulf war,2 august 1990 - 28 february 1991,followed ground assault 24 february,0,0.6329342
6465,625,what year was gulf war,2 august 1990 - 28 february 1991,decisive victory coalition force liberated kuwait advanced iraqi territory,0,0.19499218
6466,625,what year was gulf war,2 august 1990 - 28 february 1991,coalition ceased advance declared cease-fire 100 hour ground campaign started,0,0.23827541
6467,625,what year was gulf war,2 august 1990 - 28 february 1991,aerial ground combat confined iraq kuwait area saudi arabia 's border,0,0.11657434
6468,625,what year was gulf war,2 august 1990 - 28 february 1991,iraq launched scud missile coalition military target saudi arabia israel,0,0.1524638
6469,626,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,jefferson,nickel american usage five- cent coin issued united state mint,0,-0.18424289
6470,626,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,jefferson,composed 75 copper 25 nickel piece struck since 1866,0,-0.10264055
6471,626,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,jefferson,silver half dime equal five cent issued since 1790s,0,-0.001965061
6472,626,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,jefferson,american civil war caused economic hardship driving gold silver circulation response place low-value coin government first issued paper currency,0,-0.37983695
6473,626,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,jefferson,1865 congress abolished five-cent fractional currency note spencer m. clark head currency bureau today bureau engraving printing placed portrait denomination,0,-0.37892264
6474,626,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,jefferson,successful introduction two-cent three-cent piece without precious metal congress also authorized five-cent piece consisting base metal mint began striking version 1866,0,-0.2801156
6475,626,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,jefferson,initial design shield nickel struck 1883 replaced liberty head nickel,0,-0.107787736
6476,626,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,jefferson,buffalo nickel introduced 1913 part drive increase beauty american coinage 1938 jefferson nickel followed,1,-0.3172394
6477,626,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,jefferson,2004 2005 special design honor bicentennial lewis clark expedition issued,0,-0.24453832
6478,626,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,jefferson,2006 mint reverted using jefferson nickel designer felix schlag 's original reverse `` tail `` side although new obverse jamie franki substituted,0,-0.26965103
6479,626,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,jefferson,2013 cost eleven cent produce nickel mint exploring possibility reducing cost using le expensive metal,0,-0.35739458
6480,627,who sings stand by me,ben e. king,stand song originally performed ben e. king written king jerry leiber mike stoller inspired spiritual `` lord stand `` plus two line rooted psalm 46:2-3,1,0.095613755
6481,627,who sings stand by me,ben e. king,400 recorded version song,0,0.3781367
6482,628,When did F15s first fly,july 1972,mcdonnell douglas boeing f-15 eagle twin-engine all-weather tactical fighter designed mcdonnell douglas gain maintain air superiority aerial combat,0,-0.033901915
6483,628,When did F15s first fly,july 1972,considered among successful modern fighter 100 aerial combat victory loss dogfight,0,-0.0047373464
6484,628,When did F15s first fly,july 1972,following review proposal united state air force selected mcdonnell douglas design 1967 meet service 's need dedicated air superiority fighter,0,0.052192874
6485,628,When did F15s first fly,july 1972,eagle first flew july 1972 entered service 1976,1,0.56197774
6486,628,When did F15s first fly,july 1972,since 1970s eagle exported israel japan saudi arabia nation,0,0.3024655
6487,628,When did F15s first fly,july 1972,f-15 originally envisioned pure air superiority aircraft,0,0.16735323
6488,628,When did F15s first fly,july 1972,design included secondary ground-attack capability largely unused,0,0.20463237
6489,628,When did F15s first fly,july 1972,design proved flexible enough all-weather strike derivative f-15e strike eagle later developed entered service 1989,0,0.06834632
6490,628,When did F15s first fly,july 1972,f-15 eagle expected service you.s air force past 2025,0,0.30232295
6491,629,what year was elvis born,1935,elvis aaron presley january 8 1935 - august 16 1977 american singer actor,1,0.21661897
6492,629,what year was elvis born,1935,cultural icon commonly known single name elvis,0,0.15290351
6493,629,what year was elvis born,1935,one popular musician 20th century often referred `` king rock roll `` `` king ``,0,-0.02122904
6494,629,what year was elvis born,1935,born tupelo mississippi presley moved memphis tennessee family age 13,0,0.14060065
6495,629,what year was elvis born,1935,began career 1954 working sun record owner sam phillips wanted bring sound african-american music wider audience,0,-0.12015789
6496,629,what year was elvis born,1935,accompanied guitarist scotty moore bassist bill black presley important popularizer rockabilly uptempo backbeat -driven fusion country rhythm blue,0,-0.09082893
6497,629,what year was elvis born,1935,rca victor acquired contract deal arranged colonel tom parker went manage singer two decade,0,-0.06983437
6498,629,what year was elvis born,1935,presley 's first rca single `` heartbreak hotel `` released january 1956 number-one hit,0,0.08973815
6499,629,what year was elvis born,1935,became leading figure newly popular sound rock roll series network television appearance chart-topping record,0,-0.108221546
6500,629,what year was elvis born,1935,energized interpretation song many african-american source uninhibited performance style made enormously popular -- and controversial,0,0.03789336
6501,629,what year was elvis born,1935,november 1956 made film debut love tender,0,0.3024309
6502,629,what year was elvis born,1935,drafted military service 1958 presley relaunched recording career two year later commercially successful work,0,0.0059642824
6503,629,what year was elvis born,1935,staged concert however guided parker proceeded devote much 1960s making hollywood movie soundtrack album critically derided,0,-0.16417696
6504,629,what year was elvis born,1935,1968 seven year away stage returned live performance celebrated comeback television special led extended la vega concert residency string profitable tour,0,-0.1279016
6505,629,what year was elvis born,1935,1973 presley staged first concert broadcast globally via satellite aloha hawaii,0,0.070079125
6506,629,what year was elvis born,1935,prescription drug abuse severely deteriorated health died suddenly 1977 age 42,0,-0.007932356
6507,629,what year was elvis born,1935,presley regarded one important figure 20th-century popular culture,0,0.1493666
6508,629,what year was elvis born,1935,versatile voice unusually wide success encompassing many genre including country pop ballad gospel blue,0,-0.095604986
6509,629,what year was elvis born,1935,best-selling solo artist history popular music,0,0.19093022
6510,629,what year was elvis born,1935,nominated 14 competitive grammys three received grammy lifetime achievement award age 36,0,0.09691401
6511,629,what year was elvis born,1935,inducted multiple music hall fame,0,0.15682045
6512,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,arb arb may stand,0,0.1167533
6513,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,medicine,0,0.27886325
6514,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,angiotensin receptor blocker antagonist medication treating high blood pressure,1,1.0
6515,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,military,0,0.1331639
6516,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,administrative review board conduct annual hearing determine whether captive held guantanamo bay detention camp continue represent threat usa 's national security,0,0.32497612
6517,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,air reserve base united state air force base converted use reserve,0,0.36960992
6518,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,arb united state navy hull classification symbol `` base repair ship ``,0,0.29272014
6519,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,arb united state navy hull classification symbol `` battle damage repair ship ``,0,0.36246789
6520,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,politics,0,0.2052689
6521,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,armee revolutionnaire bretonne breton revolutionary army armed breton nationalist secret society attacked france,0,0.30915433
6522,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,architecture,0,0.10284486
6523,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,architect registration board see architect registration united kingdom,0,0.29587054
6524,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,science technology engineering,0,0.2723404
6525,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,arbitrary unit,0,0.26994807
6526,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,anti-roll bar also known sway bar,0,0.25346503
6527,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,arb project phylogenetic analysis,0,0.3042745
6528,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,arbitron radio audience research company,0,0.25514993
6529,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,opengl architecture review board consortium previously governing opengl,0,0.3069689
6530,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,arb assembly language low-level shading language defined opengl architecture review board,0,0.3412173
6531,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,transportation geography,0,0.22212434
6532,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,akawaio language sil code cariban language guyana,0,0.25873497
6533,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,several transportation facility ann arbor michigan,0,0.18154101
6534,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,ann arbor municipal airport iata airport code,0,0.15700413
6535,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,ann arbor amtrak station amtrak station code,0,0.17673257
6536,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,arab state unesco region,0,0.18066731
6537,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,arbroath railway station united kingdom national rail code,0,0.28889388
6538,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,arth-rigi-bahn swiss mountain railway,0,0.11337834
6539,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,government,0,0.16172503
6540,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,administrative review board labor unit united state department labor,0,0.35310885
6541,630,what are the arb medications,angiotensin receptor blocker antagonist medication treating high blood pressure,air resource board california environmental protection agency,0,0.34950736
6542,631,where did columbus really land in 1492?,bahamas archipelago locale named san salvador,christopher columbus italian cristoforo colombo spanish cristobal colon portuguese cristovao colombo 31 october 145120 may 1506 italian explorer navigator colonizer born republic genoa today northwestern italy,0,0.21051851
6543,631,where did columbus really land in 1492?,bahamas archipelago locale named san salvador,auspex catholic monarch spain completed four voyage across atlantic ocean led general european awareness american continent,0,0.21408968
6544,631,where did columbus really land in 1492?,bahamas archipelago locale named san salvador,voyage effort establish permanent settlement island hispaniola initiated spanish colonization new world,0,0.30690277
6545,631,where did columbus really land in 1492?,bahamas archipelago locale named san salvador,context emerging western imperialism economic competition european kingdom seeking wealth establishment trade route colony columbus 's speculative proposal reach east indie sailing westward eventually received support spanish crown saw promise however remote gaining upper hand rival power contest lucrative spice trade asia,0,0.022368552
6546,631,where did columbus really land in 1492?,bahamas archipelago locale named san salvador,first voyage 1492 instead reaching japan intended columbus landed bahamas archipelago locale named san salvador,1,0.46761364
6547,631,where did columbus really land in 1492?,bahamas archipelago locale named san salvador,course three voyage columbus visited greater lesser antilles well caribbean coast venezuela central america claiming spanish empire,0,0.19582878
6548,631,where did columbus really land in 1492?,bahamas archipelago locale named san salvador,though columbus first european explorer reach america preceded norse expedition led leif ericson 11th century columbus 's voyage led first lasting european contact america inaugurating period european exploration conquest colonization lasted several century,0,0.082038075
6549,631,where did columbus really land in 1492?,bahamas archipelago locale named san salvador,therefore enormous impact historical development modern western world,0,0.27562413
6550,631,where did columbus really land in 1492?,bahamas archipelago locale named san salvador,columbus saw accomplishment primarily light spreading christian religion,0,0.19994281
6551,631,where did columbus really land in 1492?,bahamas archipelago locale named san salvador,never admitting reached continent previously unknown european rather east indie set columbus called inhabitant land visited indios spanish `` indian ``,0,0.15600596
6552,631,where did columbus really land in 1492?,bahamas archipelago locale named san salvador,columbus 's strained relationship spanish crown appointed colonial administrator america led arrest dismissal governor settlement island hispaniola 1500 later protracted litigation benefit columbus heir claimed owed crown,0,0.0697366
6553,632,what is a brindle boxer,coat smooth tight-fitting color fawn brindled without white marking may cover entire body,bred germany boxer breed stocky medium-sized short-haired dog,0,0.2636984
6554,632,what is a brindle boxer,coat smooth tight-fitting color fawn brindled without white marking may cover entire body,coat smooth tight-fitting color fawn brindled without white marking may cover entire body,1,1.0000001
6555,632,what is a brindle boxer,coat smooth tight-fitting color fawn brindled without white marking may cover entire body,boxer brachycephalic broad short skull square muzzle mandibular prognathism underbite strong jaw powerful bite ideal hanging large prey,0,0.34196648
6556,632,what is a brindle boxer,coat smooth tight-fitting color fawn brindled without white marking may cover entire body,boxer bred old english bulldog extinct bullenbeisser part molosser group,0,0.24584708
6557,632,what is a brindle boxer,coat smooth tight-fitting color fawn brindled without white marking may cover entire body,boxer first exhibited dog show st. bernard munich 1895 first boxer club founded next year,0,0.15787585
6558,632,what is a brindle boxer,coat smooth tight-fitting color fawn brindled without white marking may cover entire body,based 2012 american kennel club statistic boxer held steady seventh popular breed dog united state third consecutive year,0,0.25775057
6559,633,who invented the internet,leonard kleinrock,history internet began development electronic computer 1950s,0,0.0028689203
6560,633,who invented the internet,leonard kleinrock,public first introduced concept would lead internet message sent arpanet computer science professor leonard kleinrock 's laboratory university california los angeles ucla second piece network equipment installed stanford research institute sri,1,-0.4189249
6561,633,who invented the internet,leonard kleinrock,packet switched network arpanet mark npl uk cyclades merit network tymnet telenet developed late 1960s early 1970s using variety protocol,0,-0.17903687
6562,633,who invented the internet,leonard kleinrock,arpanet particular led development protocol internetworking multiple separate network could joined together network network,0,-0.04623851
6563,633,who invented the internet,leonard kleinrock,1982 internet protocol suite tcp/ip standardized consequently concept world-wide network interconnected tcp/ip network called internet introduced,0,-0.15464301
6564,633,who invented the internet,leonard kleinrock,access arpanet expanded 1981 national science foundation nsf developed computer science network csnet 1986 nsfnet provided access supercomputer site united state research education organization,0,-0.34771925
6565,633,who invented the internet,leonard kleinrock,commercial internet service provider isps began emerge late 1980s early 1990s,0,-0.121637985
6566,633,who invented the internet,leonard kleinrock,arpanet decommissioned 1990,0,0.5795564
6567,633,who invented the internet,leonard kleinrock,internet commercialized 1995 nsfnet decommissioned removing last restriction use internet carry commercial traffic,0,-0.27572945
6568,633,who invented the internet,leonard kleinrock,since mid-1990s internet revolutionary impact culture commerce including rise near-instant communication electronic mail instant messaging voice internet protocol voip `` phone call `` two-way interactive video call world wide web discussion forum blog social networking online shopping site,0,-0.4526941
6569,633,who invented the internet,leonard kleinrock,research education community continues develop use advanced network nsf 's high speed backbone network service vbns internet2 national lambdarail,0,-0.15601644
6570,633,who invented the internet,leonard kleinrock,increasing amount data transmitted higher higher speed fiber optic network operating 1-gbit/s 10-gbit/s,0,-0.046920065
6571,633,who invented the internet,leonard kleinrock,internet 's takeover global communication landscape almost instant historical term communicated 1 information flowing two-way telecommunication network year 1993 already 51 2000 97 telecommunicated information 2007,0,-0.3944875
6572,633,who invented the internet,leonard kleinrock,today internet continues grow driven ever greater amount online information commerce entertainment social networking,0,-0.28465247
6573,634,"What kind of poem is ""This is Just to Say""",imagist,say 1934 famous imagist poem william carlos williams,1,0.093456514
6574,635,when does the royal standard fly?,sovereign present,royal standard used england northern ireland wale overseas,0,0.26598942
6575,635,when does the royal standard fly?,sovereign present,royal standard used scotland,0,0.49279046
6576,635,when does the royal standard fly?,sovereign present,monarch standard see royal standard,0,0.61764914
6577,635,when does the royal standard fly?,sovereign present,royal standard united kingdom flag used elizabeth ii capacity sovereign united kingdom overseas territory,0,0.1812862
6578,635,when does the royal standard fly?,sovereign present,different standard used queen 's commonwealth realm royal standard united kingdom varied use scotland,0,0.09368514
6579,635,when does the royal standard fly?,sovereign present,although almost universally called standard flag used united kingdom banner arm comprise shield royal arm,0,0.09560455
6580,635,when does the royal standard fly?,sovereign present,outside united kingdom royal standard usually nation 's banner arm blue disc containing wreath gold rose encircling crowned letter e 'elizabeth superimposed upon personal flag queen elizabeth ii,0,-0.1573861
6581,635,when does the royal standard fly?,sovereign present,royal standard united kingdom flown queen residence one royal residence,1,0.200706
6582,635,when does the royal standard fly?,sovereign present,may flown building official private visit queen owner proprietor request,0,0.09328459
6583,635,when does the royal standard fly?,sovereign present,royal standard flown aboard royal yacht service queen board,0,0.13032314
6584,635,when does the royal standard fly?,sovereign present,church may fly royal standard even without presence sovereign westminster abbey royal peculiar,0,0.11783905
6585,635,when does the royal standard fly?,sovereign present,church generally allowed hoist royal standard,0,0.33853665
6586,635,when does the royal standard fly?,sovereign present,royal standard flown royal residence sovereign present,1,0.5017293
6587,635,when does the royal standard fly?,sovereign present,union flag flying buckingham palace windsor castle instead royal standard queen residence,0,0.07890467
6588,635,when does the royal standard fly?,sovereign present,ancient royal standard scotland flying holyrood palace balmoral castle instead royal standard united kingdom used scotland also indicates queen residence,0,-0.0768599
6589,635,when does the royal standard fly?,sovereign present,queen attends parliament palace westminster royal standard fly victoria tower,0,0.1122315
6590,635,when does the royal standard fly?,sovereign present,unlike union flag usual rule royal standard never flown half-staff even demise crown always sovereign throne,0,0.06546106
6591,635,when does the royal standard fly?,sovereign present,strictly speaking however royal standard may flown half-staff building board boat unburied body deceased monarch lying long present monarch attendance,0,-0.10441549
6592,635,when does the royal standard fly?,sovereign present,controversy arose regarding lack flag half-staff buckingham palace following death diana princess wale 1997 compromise reached whereby union flag flown half-staff,0,-0.13458496
6593,635,when does the royal standard fly?,sovereign present,queen summer residence balmoral previously flag flown buckingham palace monarch present,0,0.15221916
6594,635,when does the royal standard fly?,sovereign present,since union flag flown queen 's absence,0,0.203768
6595,635,when does the royal standard fly?,sovereign present,however union flag lowered fly half-staff buckingham palace time national mourning example death queen mother september 11 attack 7 july 2005 london bombing,0,-0.2205349
6596,635,when does the royal standard fly?,sovereign present,union flag also flown half-staff buckingham palace mark respect first anniversary death diana princess wale bank holiday monday 31 august 1998,0,-0.1601021
6597,636,who played dumbledore in harry potter,michael gambon,professor albus percival wulfric brian dumbledore major character protagonist j. k. rowling 's harry potter series,0,0.23265241
6598,636,who played dumbledore in harry potter,michael gambon,series headmaster wizarding school hogwarts,0,0.47280332
6599,636,who played dumbledore in harry potter,michael gambon,part backstory revealed founder leader order phoenix organisation dedicated fighting main antagonist series lord voldemort,0,-0.118902735
6600,636,who played dumbledore in harry potter,michael gambon,dumbledore portrayed richard harris film adaption harry potter philosopher 's stone harry potter chamber secret,1,-0.0029134816
6601,636,who played dumbledore in harry potter,michael gambon,harris death michael gambon portrayed dumbledore remaining film,1,0.38133493
6602,636,who played dumbledore in harry potter,michael gambon,rowling stated chose name dumbledore early modern english word `` bumblebee `` dumbledore 's love music imagined walking around `` humming lot ``,0,-0.27111736
6603,637,what produces calcitonin,human primarily parafollicular cell also known c-cells thyroid many animal ultimobranchial body,calcitonin also known thyrocalcitonin 32-amino acid linear polypeptide hormone produced human primarily parafollicular cell also known c-cells thyroid many animal ultimobranchial body,1,0.78483707
6604,637,what produces calcitonin,human primarily parafollicular cell also known c-cells thyroid many animal ultimobranchial body,act reduce blood calcium ca2+ opposing effect parathyroid hormone pth,0,0.38469303
6605,637,what produces calcitonin,human primarily parafollicular cell also known c-cells thyroid many animal ultimobranchial body,calcitonin found fish reptile bird mammal,0,0.4555138
6606,637,what produces calcitonin,human primarily parafollicular cell also known c-cells thyroid many animal ultimobranchial body,importance human well established importance animal function usually significant regulation normal calcium homeostasis,0,0.5929242
6607,637,what produces calcitonin,human primarily parafollicular cell also known c-cells thyroid many animal ultimobranchial body,belongs calcitonin-like protein family,0,0.33646843
6608,638,who hit the first home run at riverfront stadium?,hank aaron,stadium seen 1980,0,0.41862354
6609,638,who hit the first home run at riverfront stadium?,hank aaron,december 29 2002 implosion,0,0.32213944
6610,638,who hit the first home run at riverfront stadium?,hank aaron,riverfront stadium site june 2006,0,0.27787918
6611,638,who hit the first home run at riverfront stadium?,hank aaron,photo taken western concourse great american ball park,0,0.14007095
6612,638,who hit the first home run at riverfront stadium?,hank aaron,small portion riverfront stadium site occupied red hall fame museum main street extended new park built,0,-0.13852596
6613,638,who hit the first home run at riverfront stadium?,hank aaron,cincinnati bengal paul brown stadium distance,0,0.4888231
6614,638,who hit the first home run at riverfront stadium?,hank aaron,riverfront stadium 1970-1995 later known cinergy field 1996-2002 home cincinnati red national league baseball team cincinnati bengal national football league team,0,-0.056534648
6615,638,who hit the first home run at riverfront stadium?,hank aaron,located ohio river downtown cincinnati stadium best known home `` big red machine `` red often called 1970s,0,-0.14323857
6616,638,who hit the first home run at riverfront stadium?,hank aaron,construction began february 1 1968 completed cost le 50 million,0,0.019838085
6617,638,who hit the first home run at riverfront stadium?,hank aaron,june 30 1970 red hosted atlanta brave grand opening hank aaron hitting first ever home run riverfront,1,-0.16148572
6618,638,who hit the first home run at riverfront stadium?,hank aaron,two week later july 14 1970 riverfront hosted 1970 major league baseball all-star game,0,-0.125176
6619,638,who hit the first home run at riverfront stadium?,hank aaron,game best remembered often-replayed collision home plate red star pete rose catcher ray fosse cleveland indian,0,-0.02849597
6620,638,who hit the first home run at riverfront stadium?,hank aaron,september 1996 riverfront stadium renamed `` cinergy field `` sponsorship deal greater cincinnati 's energy company cinergy corporation,0,-0.11944933
6621,638,who hit the first home run at riverfront stadium?,hank aaron,"2001 make room great american ball park seating capacity cinergy field reduced 39,000",0,-0.09582781
6622,638,who hit the first home run at riverfront stadium?,hank aaron,huge wall center field visible renovation serve batter 's eye,0,-0.002389285
6623,638,who hit the first home run at riverfront stadium?,hank aaron,stadium demolished implosion december 29 2002,0,0.08537598
6624,639,Who Makes Nexen Tires,nexen tire tire manufacturer headquartered yangsan south gyeongsang province seoul south korea,nexen tire tire manufacturer headquartered yangsan south gyeongsang province seoul south korea,1,1.0
6625,639,Who Makes Nexen Tires,nexen tire tire manufacturer headquartered yangsan south gyeongsang province seoul south korea,major domestic competitor hankook tire kumho tire,0,0.46631926
6626,639,Who Makes Nexen Tires,nexen tire tire manufacturer headquartered yangsan south gyeongsang province seoul south korea,company 's name reflected company slogan `` next century tire ``,0,0.44321477
6627,640,who did richard nixon refer to as the  silent majority,american join large demonstration vietnam war time join counterculture participate public discourse,silent majority unspecified large majority people country group express opinion publicly,0,0.41163725
6628,640,who did richard nixon refer to as the  silent majority,american join large demonstration vietnam war time join counterculture participate public discourse,term popularized though first used you.s president richard nixon november 3 1969 speech said `` tonight -- to great silent majority fellow american -- i ask support ``,1,0.46202353
