,Group_NR,Question,Sentence,Answer,Label,Similarity_score
3722,384,how much of earth is covered ocean water,72 planet 's surface ~3.6x108 km2,origin earth s ocean still unknown ocean believed formed hadean period may impetus emergence life,0,0.25508794
3723,384,how much of earth is covered ocean water,72 planet 's surface ~3.6x108 km2,extraterrestrial ocean may composed wide range element compound,0,0.25906000
3724,384,how much of earth is covered ocean water,72 planet 's surface ~3.6x108 km2,confirmed large stable body extraterrestrial surface liquid lake titan although evidence existence ocean elsewhere solar system,0,0.37658632
3725,384,how much of earth is covered ocean water,72 planet 's surface ~3.6x108 km2,early geologic history mar venus theorized large water ocean,0,0.37798393
3726,384,how much of earth is covered ocean water,72 planet 's surface ~3.6x108 km2,mar ocean hypothesis suggests nearly third surface mar covered water though water mar longer oceanic runaway greenhouse effect may boiled away global ocean venus,0,0.32959574
3727,384,how much of earth is covered ocean water,72 planet 's surface ~3.6x108 km2,compound salt ammonia dissolved water lower freezing point water might exist large quantity extraterrestrial environment brine convecting ice,0,0.15232027
3728,384,how much of earth is covered ocean water,72 planet 's surface ~3.6x108 km2,unconfirmed ocean speculated beneath surface many dwarf planet natural satellite notably ocean europa believed twice water volume earth,0,0.44057086
3729,384,how much of earth is covered ocean water,72 planet 's surface ~3.6x108 km2,solar system s gas giant planet also believed posse liquid atmospheric layer yet confirmed composition,0,0.38701144
3730,384,how much of earth is covered ocean water,72 planet 's surface ~3.6x108 km2,ocean may also exist exoplanets exomoons including surface ocean liquid water within circumstellar habitable zone,0,0.30459669
3731,384,how much of earth is covered ocean water,72 planet 's surface ~3.6x108 km2,ocean planet hypothetical type planet surface completely covered liquid,0,0.43565735
3732,385,how is root beer made?,carbonated sweetened beverage originally made using root sassafras plant bark sassafras tree primary flavor,glass root beer foam,0,0.38279706
3733,385,how is root beer made?,carbonated sweetened beverage originally made using root sassafras plant bark sassafras tree primary flavor,root beer carbonated sweetened beverage originally made using root sassafras plant bark sassafras tree primary flavor,1,0.97476345
3734,385,how is root beer made?,carbonated sweetened beverage originally made using root sassafras plant bark sassafras tree primary flavor,root beer popularized north america come two form alcoholic soft drink,0,0.52070594
3735,385,how is root beer made?,carbonated sweetened beverage originally made using root sassafras plant bark sassafras tree primary flavor,historical root beer analogous small beer process provided drink low alcohol content,0,0.48021200
3736,385,how is root beer made?,carbonated sweetened beverage originally made using root sassafras plant bark sassafras tree primary flavor,although root used source many soft drink throughout world often different name used,0,0.54387105
3737,386,how much did yankee stadium cost,1.5 billion,article ballpark opened 2009,0,0.10656888
3738,386,how much did yankee stadium cost,1.5 billion,original stadium south side 161st street go yankee stadium 1923,0,-0.04881680
3739,386,how much did yankee stadium cost,1.5 billion,yankee stadium stadium located bronx new york city,0,-0.01962717
3740,386,how much did yankee stadium cost,1.5 billion,home ballpark new york yankee one city s major league baseball mlb franchise,0,0.10438534
3741,386,how much did yankee stadium cost,1.5 billion,opened beginning 2009 mlb season replacement team s previous home original yankee stadium opened 1923 closed 2008,0,0.00261975
3742,386,how much did yankee stadium cost,1.5 billion,new ballpark constructed across street northnortheast 1923 yankee stadium former site macombs dam park,0,-0.04804434
3743,386,how much did yankee stadium cost,1.5 billion,ballpark opened april 2 2009 yankee hosted workout day front fan bronx community,0,-0.01488581
3744,386,how much did yankee stadium cost,1.5 billion,first game new yankee stadium preseason exhibition game chicago cub played april 3 2009 yankee 74,0,0.03345378
3745,386,how much did yankee stadium cost,1.5 billion,first regular season game played april 16 102 yankee loss cleveland indian,0,0.00114009
3746,386,how much did yankee stadium cost,1.5 billion,much stadium incorporates design element previous yankee stadium thus paying homage yankee history,0,-0.04075862
3747,386,how much did yankee stadium cost,1.5 billion,although stadium construction began august 2006 project building new stadium yankee one spanned many year faced many controversy,0,0.03378239
3748,386,how much did yankee stadium cost,1.5 billion,stadium built public parkland,0,0.05243754
3749,386,how much did yankee stadium cost,1.5 billion,replacement baseball field opened april 2012,0,-0.01338009
3750,386,how much did yankee stadium cost,1.5 billion,also controversial price tag 1.5 billion make expensive baseball stadium ever built secondmost expensive stadium kind metlife stadium east rutherford new jersey,1,0.30116850
3751,387,what does informal logic mean,principle logic logical thought outside formal setting,informal logic intuitively refers principle logic logical thought outside formal setting,1,0.78275955
3752,387,what does informal logic mean,principle logic logical thought outside formal setting,however perhaps informal title precise definition informal logic matter dispute,0,0.45630357
3753,387,what does informal logic mean,principle logic logical thought outside formal setting,ralph h. johnson j. anthony blair define informal logic  branch logic whose task develop nonformal standard criterion procedure analysis interpretation evaluation criticism construction argumentation ,0,0.51330197
3754,387,what does informal logic mean,principle logic logical thought outside formal setting,definition reflects implicit practice others informal logic text,0,0.47522321
3755,387,what does informal logic mean,principle logic logical thought outside formal setting,informal logic associated informal fallacy critical thinking thinking skill movement interdisciplinary inquiry known argumentation theory,0,0.46989906
3756,387,what does informal logic mean,principle logic logical thought outside formal setting,frans h. van eemeren writes label  informal logic  cover  collection normative approach study reasoning ordinary language remain closer practice argumentation formal logic ,0,0.52474856
3757,388,what country is turkey in,turkey,turkey officially republic turkey transcontinental country located mostly anatolia western asia east thrace southeastern europe,1,0.62329113
3758,388,what country is turkey in,turkey,turkey bordered eight country bulgaria northwest greece west georgia northeast armenia iran azerbaijani exclave nakhchivan east iraq syria southeast,1,0.57734537
3759,388,what country is turkey in,turkey,mediterranean sea south aegean sea west black sea north,0,0.26313573
3760,388,what country is turkey in,turkey,sea marmara bosphorus dardanelles together form turkish strait demarcate boundary thrace anatolia also separate europe asia,0,0.37990081
3761,388,what country is turkey in,turkey,turkey s location crossroad europe asia make country significant geostrategic importance,0,0.56410629
3762,388,what country is turkey in,turkey,country s official language turkish turkic language spoken approximately 85 population mother tongue,0,0.42521524
3763,388,what country is turkey in,turkey,numerous ethnic group turk constitute 70 75 population according world factbook,0,0.39216688
3764,388,what country is turkey in,turkey,kurd largest ethnic minority according source number around 18 population ethnic minority estimated 712,0,0.24571484
3765,388,what country is turkey in,turkey,vast majority population muslim,0,0.26148561
3766,388,what country is turkey in,turkey,area called turkey inhabited since paleolithic including various ancient anatolian civilization thracian people,0,0.50764263
3767,388,what country is turkey in,turkey,alexander great s conquest area hellenized continued roman rule transition byzantine empire,0,0.14245427
3768,388,what country is turkey in,turkey,seljuk turk began migrating area 11th century starting process turkification greatly accelerated seljuk victory byzantine battle manzikert 1071,0,0.33003819
3769,388,what country is turkey in,turkey,seljuk sultanate rum ruled anatolia mongol invasion 1243 upon disintegrated several small turkish beyliks,0,0.32191771
3770,388,what country is turkey in,turkey,starting late 13th century ottoman beylik united anatolia created empire encompassing much southeastern europe western asia north africa,0,0.35365683
3771,388,what country is turkey in,turkey,ottoman empire collapsed following defeat world war part occupied victorious ally,0,0.28571570
3772,388,what country is turkey in,turkey,cadre young military officer led mustafa kemal ataturk colleague organized successful resistance ally 1923 established modern republic turkey ataturk first president,0,0.38045022
3773,388,what country is turkey in,turkey,turkey democratic secular unitary constitutional republic diverse cultural heritage,0,0.55615115
3774,388,what country is turkey in,turkey,turkey become increasingly integrated west membership organisation council europe nato oecd osce g20 major economy,0,0.40347928
3775,388,what country is turkey in,turkey,turkey began full membership negotiation european union 2005 associate member european economic community since 1963 joined eu custom union 1995,0,0.37623733
3776,388,what country is turkey in,turkey,turkey also fostered close cultural political economic relation middle east caucasus turkic state central asia african country membership organisation turkic council joint administration turkic art culture organisation islamic cooperation economic cooperation organisation,0,0.50916231
3777,388,what country is turkey in,turkey,turkey s growing economy diplomatic initiative led recognition regional power,0,0.53358024
3778,388,what country is turkey in,turkey,turkey world s 17th largest economy nominal gdp 16th largest purchasing power parity,0,0.48738074
3779,389,"what county is Augusta,GA located in?",richmond county,augusta consolidated city you.s state georgia located fall line savannah river head navigable portion,0,0.21025443
3780,389,"what county is Augusta,GA located in?",richmond county,"2010 census augusta richmond county population 195,844 counting unconsolidated city hephzibah blythe",0,0.54928291
3781,389,"what county is Augusta,GA located in?",richmond county,"augusta principal city augusta  richmond county metropolitan statistical area 2010 estimated population 556,877 making secondlargest city secondlargest metro area state atlanta",1,0.38578644
3782,389,"what county is Augusta,GA located in?",richmond county,116thlargest city united state,0,0.21735340
3783,389,"what county is Augusta,GA located in?",richmond county,internationally augusta best known hosting master tournament golf spring,0,0.09449666
3784,390,"What happened to ""The Glades"" tv series",show renewed fourth season,glade e network drama television series created clifton campbell,0,0.21156302
3785,390,"What happened to ""The Glades"" tv series",show renewed fourth season,onehour drama premiered sunday july 11 2010,0,0.18576211
3786,390,"What happened to ""The Glades"" tv series",show renewed fourth season,series star matt passmore det jim longworth chicago detective took south florida job florida department law enforcement fdle falsely accused sleeping captain s wife,0,0.11025353
3787,390,"What happened to ""The Glades"" tv series",show renewed fourth season,glade renewed e third season october 18 2011 aired june 3 august 12 2012,0,0.56675237
3788,390,"What happened to ""The Glades"" tv series",show renewed fourth season,show renewed fourth season,1,1.00000012
3789,391,how many albums has eminem sold in his career,49.1 million,marshall bruce mathers iii born october 17 1972 better known stage name eminem stylized emin @ m alter ego slim shady american rapper record producer songwriter actor,0,0.07678425
3790,391,how many albums has eminem sold in his career,49.1 million,eminem along solo career member group d12 also one half hip hop duo bad meet evil royce da 5 9 ,0,0.02090826
3791,391,how many albums has eminem sold in his career,49.1 million,eminem one bestselling artist world bestselling artist 2000s,0,0.05678857
3792,391,how many albums has eminem sold in his career,49.1 million,listed ranked one greatest artist time many magazine including rolling stone magazine ranked 82nd list 100 greatest artist time,0,0.00542080
3793,391,how many albums has eminem sold in his career,49.1 million,magazine declared king hip hop,0,0.00638132
3794,391,how many albums has eminem sold in his career,49.1 million,including work d12 bad meet evil eminem achieved ten numberone album billboard 200,0,0.09519076
3795,391,how many albums has eminem sold in his career,49.1 million,sold 100 million record worldwide including 42 million track 49.1 million album united state,1,0.49458009
3796,391,how many albums has eminem sold in his career,49.1 million,underground rapper eminem released debut solo album infinite 1996,0,0.01485337
3797,391,how many albums has eminem sold in his career,49.1 million,album critical commercial failure,0,0.05133001
3798,391,how many albums has eminem sold in his career,49.1 million,gained mainstream popularity 1999 release majorlabel debut album slim shady lp,0,0.00140767
3799,391,how many albums has eminem sold in his career,49.1 million,lp also earned eminem first grammy award best rap album,0,0.03828217
3800,391,how many albums has eminem sold in his career,49.1 million,next two record marshall mathers lp eminem show also best rap album grammy award making eminem first artist win best rap album three consecutive lp,0,0.01826120
3801,391,how many albums has eminem sold in his career,49.1 million,followed another studio release 2004 titled encore,0,-0.02773660
3802,391,how many albums has eminem sold in his career,49.1 million,eminem went hiatus touring 2005,0,0.07034113
3803,391,how many albums has eminem sold in his career,49.1 million,released first album five year titled relapse may 15 2009,0,0.01083333
3804,391,how many albums has eminem sold in his career,49.1 million,2010 eminem released seventh studio album recovery,0,0.07297909
3805,391,how many albums has eminem sold in his career,49.1 million,recovery international success named best selling album 2010 worldwide joining eminem show best seller 2002,0,0.05474353
3806,391,how many albums has eminem sold in his career,49.1 million,eminem grammy award relapse recovery giving total 13 grammys career,0,0.05300878
3807,391,how many albums has eminem sold in his career,49.1 million,eminem opened venture including record label shady record manager paul rosenberg,0,0.09360223
3808,391,how many albums has eminem sold in his career,49.1 million,also radio channel shade 45 sirius xm radio,0,-0.00974822
3809,391,how many albums has eminem sold in his career,49.1 million,eminem began acting career 2002 starred hip hop drama film 8 mile,0,-0.00623650
3810,391,how many albums has eminem sold in his career,49.1 million,academy award best original song becoming first rap artist ever win award,0,0.01862358
3811,391,how many albums has eminem sold in his career,49.1 million,also made cameo appearance wash 2001 funny people 2009 television series entourage,0,0.01797036
3812,392,what do pigs eat,omnivore,pig animal genus sus within suidae family eventoed ungulate,0,0.25144812
3813,392,what do pigs eat,omnivore,pig include domestic pig ancestor wild boar several wild relative,0,0.18558270
3814,392,what do pigs eat,omnivore,young small pig known piglet,0,0.20302895
3815,392,what do pigs eat,omnivore,pig omnivore highly social intelligent animal,1,0.61421138
3816,393,what does a cutter do,type fastball break slightly toward pitcher 's glove side reach home plate,animated diagram cutter,0,0.06891023
3817,393,what does a cutter do,type fastball break slightly toward pitcher 's glove side reach home plate,baseball cutter cut fastball type fastball break slightly toward pitcher s glove side reach home plate,1,0.83806753
3818,393,what does a cutter do,type fastball break slightly toward pitcher 's glove side reach home plate,pitch somewhere slider fastball usually thrown faster slider motion typical fastball,0,0.56250095
3819,393,what does a cutter do,type fastball break slightly toward pitcher 's glove side reach home plate,pitcher use cutter way prevent hitter expecting regular fastball,0,0.61367923
3820,393,what does a cutter do,type fastball break slightly toward pitcher 's glove side reach home plate,common technique used throw cutter use fourseam fastball grip baseball set slightly center hand,0,0.51095831
3821,393,what does a cutter do,type fastball break slightly toward pitcher 's glove side reach home plate,batter able hit cutter pitch often result soft contact easy due pitch s movement keeping ball away bat s sweet spot,0,0.54907811
3822,393,what does a cutter do,type fastball break slightly toward pitcher 's glove side reach home plate,cutter typically 25 mph slower pitcher s fourseam fastball,0,0.54207480
3823,393,what does a cutter do,type fastball break slightly toward pitcher 's glove side reach home plate,2010 average pitch classified cutter pitchf/x thrown righthanded pitcher 88.6 mph average fourseamer 92.1 mph,0,0.46754563
3824,394,what it takes aerosmith album,released 1990 third single aerosmith 's critically commercially successful 1989 album pump,take power ballad american hard rock band aerosmith,1,0.54702097
3825,394,what it takes aerosmith album,released 1990 third single aerosmith 's critically commercially successful 1989 album pump,written steven tyler joe perry desmond child,0,0.14343639
3826,394,what it takes aerosmith album,released 1990 third single aerosmith 's critically commercially successful 1989 album pump,released 1990 third single aerosmith s critically commercially successful 1989 album pump,1,0.99821478
3827,394,what it takes aerosmith album,released 1990 third single aerosmith 's critically commercially successful 1989 album pump,video making pump r man john kalodner described song  masterpiece ,0,0.33909935
3828,394,what it takes aerosmith album,released 1990 third single aerosmith 's critically commercially successful 1989 album pump,live performance tyler sings first verse cappella belt one signature scream right chorus,0,0.34719893
3829,394,what it takes aerosmith album,released 1990 third single aerosmith 's critically commercially successful 1989 album pump,album version song followed untitled hidden track,0,0.29808050
3830,395,what county is erie colorado,boulder weld county,erie statutory town boulder weld county you.s state colorado,1,0.70127964
3831,395,what county is erie colorado,boulder weld county,"population according 2010 census 18,135 recorded 6,291 2000 census",0,0.07846901
3832,395,what county is erie colorado,boulder weld county,town erie located west i25 easy access i70 denver international airport colorado s entire front range,0,0.27355784
3833,395,what county is erie colorado,boulder weld county,erie s planning area span 48 square mile extending north side state highway 52 south state highway 7 u 287 west interstate 25 east,0,0.19047400
3834,395,what county is erie colorado,boulder weld county,erie approximately 35 minute denver international airport 25 minute denver 20 minute boulder,0,0.36640865
3835,395,what county is erie colorado,boulder weld county,board trustee serf legislative governing body town erie responsible establishing town policy goal,0,0.19542813
3836,395,what county is erie colorado,boulder weld county,board authority adopt law ordinance resolution needed conduct business town ordinance may enter contract intergovernmental agreement furnish receive service provide cooperative service delivery,0,0.11903140
3837,395,what county is erie colorado,boulder weld county,appointed serving pleasure board trustee town administrator chief operating administrative officer town responsible providing professional leadership administration execution policy objective formulated board,0,0.10936739
3838,395,what county is erie colorado,boulder weld county,mission erie police department communicate work community maintain safe environment prevent crime enforce law protecting right,0,0.16573146
3839,395,what county is erie colorado,boulder weld county,erie municipal airport eik owned operated town erie strategically located denverboulder metropolitan area colorado highway 7 little three mile west interstate 25,0,0.22006553
3840,395,what county is erie colorado,boulder weld county,"main runway concrete paved 4,700 foot long",0,0.19853860
3841,396,What happened during the Starving Time in Jamestown?,settler jamestown turned cannibalism,starving time jamestown colony virginia period starvation winter 16091610 60 500 colonist died,0,0.60044950
3842,396,What happened during the Starving Time in Jamestown?,settler jamestown turned cannibalism,colonist first group originally arrived jamestown may 14 1607 never planned grow food,0,0.62371445
3843,396,What happened during the Starving Time in Jamestown?,settler jamestown turned cannibalism,plan depended upon trade local native american powhatan confederacy supply food arrival periodic supply ship england,0,0.40911460
3844,396,What happened during the Starving Time in Jamestown?,settler jamestown turned cannibalism,lack access water relatively dry rain season crippled agricultural production colonist,1,0.30453920
3845,396,What happened during the Starving Time in Jamestown?,settler jamestown turned cannibalism,also water colonist drank brackish drinkable half year,0,0.23450723
3846,396,What happened during the Starving Time in Jamestown?,settler jamestown turned cannibalism,fleet england damaged hurricane arrived month behind schedule new colonist without expected food supply,1,0.28685391
3847,396,What happened during the Starving Time in Jamestown?,settler jamestown turned cannibalism,june 7 1610 survivor boarded ship abandoned colony site sailed towards chesapeake bay another supply convoy new supply headed newly appointed governor thomas west baron de la warr intercepted lower james river returned jamestown,0,0.41319844
3848,396,What happened during the Starving Time in Jamestown?,settler jamestown turned cannibalism,within year commercialization tobacco john rolfe secured settlement s longterm economic prosperity,0,0.43088180
3849,396,What happened during the Starving Time in Jamestown?,settler jamestown turned cannibalism,scientific evidence settler jamestown turned cannibalism starving time,1,0.84849429
3850,397,what classes are considered humanities,history cultural anthropology psychoanalysis,philosopher plato silanion,0,0.23628415
3851,397,what classes are considered humanities,history cultural anthropology psychoanalysis,humanity academic discipline study human culture using method primarily analytical critical speculative significant historical element distinguished mainly empirical approach natural science,1,0.37989378
3852,397,what classes are considered humanities,history cultural anthropology psychoanalysis,humanity include ancient modern language literature philosophy religion visual performing art music theatre,1,0.33932760
3853,397,what classes are considered humanities,history cultural anthropology psychoanalysis,humanity also regarded social science include history anthropology area study communication study cultural study law economics linguistics,1,0.33883494
3854,397,what classes are considered humanities,history cultural anthropology psychoanalysis,scholar working humanity sometimes described  humanist ,0,0.39940399
3855,397,what classes are considered humanities,history cultural anthropology psychoanalysis,however term also describes philosophical position humanism  antihumanist  scholar humanity reject,0,0.29461360
3856,397,what classes are considered humanities,history cultural anthropology psychoanalysis,secondary school offer humanity class usually consisting english literature global study art,0,0.23861223
3857,397,what classes are considered humanities,history cultural anthropology psychoanalysis,human discipline like history cultural anthropology psychoanalysis study subject matter experimental method apply access instead comparative method comparative research,1,0.57736635
3858,398,what does the president of the usa do,grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,president united state america potus head state head government united state,1,0.22713280
3859,398,what does the president of the usa do,grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,president lead executive branch federal government commanderinchief united state armed force,1,0.27140635
3860,398,what does the president of the usa do,grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,article ii you.s constitution vest executive power united state president charge execution federal law alongside responsibility appointing federal executive diplomatic regulatory judicial officer concluding treaty foreign power advice consent senate,0,0.36843631
3861,398,what does the president of the usa do,grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,president empowered grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,1,0.94226527
3862,398,what does the president of the usa do,grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,since founding united state power president federal government grown substantially modern president despite possessing formal legislative power beyond signing vetoing congressionally passed bill largely responsible dictating legislative agenda party foreign domestic policy united state,0,0.22128010
3863,398,what does the president of the usa do,grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,president frequently described powerful person world,0,0.02023416
3864,398,what does the president of the usa do,grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,president indirectly elected people electoral college fouryear term one two nationally elected federal officer vice president united state,0,0.28489286
3865,398,what does the president of the usa do,grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,twentysecond amendment adopted 1951 prohibits anyone ever elected presidency third full term,0,0.25209922
3866,398,what does the president of the usa do,grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,also prohibits person elected presidency person previously served president acting president two year another person s term president,0,0.27763885
3867,398,what does the president of the usa do,grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,43 individual served 55 fouryear term,0,0.22009499
3868,398,what does the president of the usa do,grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,january 20 2009 barack obama became 44th current president,0,0.08717708
3869,398,what does the president of the usa do,grant federal pardon reprieve convene adjourn either house congress extraordinary circumstance,november 6 2012 reelected scheduled serve january 20 2017,0,0.26947159
3870,399,what food is in afghan,dairy product yogurt whey various nut native vegetable well fresh dried fruit afghanistan well known grape,table setting afghan food kabul,0,0.27807271
3871,399,what food is in afghan,dairy product yogurt whey various nut native vegetable well fresh dried fruit afghanistan well known grape,afghan cuisine largely based upon nation s chief crop cereal like wheat maize barley rice,1,0.40250695
3872,399,what food is in afghan,dairy product yogurt whey various nut native vegetable well fresh dried fruit afghanistan well known grape,accompanying staple dairy product yogurt whey various nut native vegetable well fresh dried fruit afghanistan well known grape,1,0.95868409
3873,399,what food is in afghan,dairy product yogurt whey various nut native vegetable well fresh dried fruit afghanistan well known grape,afghanistan s culinary specialty reflect ethnic geographic diversity,0,0.28987515
3874,399,what food is in afghan,dairy product yogurt whey various nut native vegetable well fresh dried fruit afghanistan well known grape,though similarity neighboring country afghan cuisine undeniably unique,0,0.33271301
3875,400,how kimberlite pipes form,volcanic pipe,volcanic pipe,0,0.99999994
3876,400,how kimberlite pipes form,volcanic pipe,volcanic pipe geological structure formed violent supersonic eruption deeporigin volcano,0,0.60298073
3877,400,how kimberlite pipes form,volcanic pipe,considered type diatreme,0,0.08735524
3878,400,how kimberlite pipes form,volcanic pipe,volcanic pipe composed deep narrow cone solidified magma described  carrotshaped  usually largely composed one two characteristic rock type  kimberlite lamproite,0,0.54776114
3879,400,how kimberlite pipes form,volcanic pipe,rock reflect composition volcano deep magma source earth rich magnesium,0,0.36483866
3880,400,how kimberlite pipes form,volcanic pipe,volcanic pipe relatively rare,1,0.86487705
3881,400,how kimberlite pipes form,volcanic pipe,well known primary source diamond mined purpose,0,0.26000413
3882,401,how many seasons of grey's anatomy are there,ninth,grey s anatomy american television medical drama premiered american broadcasting company abc midseason replacement march 27 2005,0,0.04147880
3883,401,how many seasons of grey's anatomy are there,ninth,series aired nine season focus fictional life surgical intern resident gradually evolve seasoned doctor trying maintain personal life,0,0.10550696
3884,401,how many seasons of grey's anatomy are there,ninth,show s premise originated shonda rhimes serf executive producer along betsy beer mark gordon krista vernoff rob corn mark wilding allan heinberg,0,0.05271816
3885,401,how many seasons of grey's anatomy are there,ninth,series created racially diverse utilizing colorblind casting technique,0,0.09783768
3886,401,how many seasons of grey's anatomy are there,ninth,primarily filmed los angeles california,0,0.07872397
3887,401,how many seasons of grey's anatomy are there,ninth,series protagonist dr. meredith grey ellen pompeo originally accepted residency program fictional seattle grace hospital,0,0.03092013
3888,401,how many seasons of grey's anatomy are there,ninth,meredith assigned work dr. miranda bailey chandra wilson along dr. cristina yang sandra oh dr. george omalley t. r. knight dr. izzie stevens katherine heigl dr. alex karev justin chamber,0,0.11361356
3889,401,how many seasons of grey's anatomy are there,ninth,following omalley s death stevens departure hospital s merger mercy west brings dr. jackson avery jesse williams dr. april kepner sarah drew sixth season,0,0.18098161
3890,401,how many seasons of grey's anatomy are there,ninth,surgical wing primarily supervised dr. richard webber james pickens jr. eventually replaced dr. derek shepherd patrick dempsey later dr. owen hunt kevin mckidd,0,0.12456217
3891,401,how many seasons of grey's anatomy are there,ninth,dr. preston burke isaiah washington departs conclusion third season replaced dr. erica hahn brooke smith leaf show fifth season later dr. teddy altman kim raver departs end eighth season,0,0.09068913
3892,401,how many seasons of grey's anatomy are there,ninth,introduced second season dr. addison montgomery kate walsh leaf show end third season order launch spinoff medical drama private practice,0,-0.00727397
3893,401,how many seasons of grey's anatomy are there,ninth,dr. callie torres sara ramirez dr. mark sloan eric dane also enter show second season latter dy premiere ninth season,0,0.23303056
3894,401,how many seasons of grey's anatomy are there,ninth,meredith s halfsister dr. lexie grey chyler leigh appears season three dy end season eight,0,0.22408235
3895,401,how many seasons of grey's anatomy are there,ninth,dr. arizona robbins jessica capshaw given series regular status beginning sixth season,0,0.22039765
3896,401,how many seasons of grey's anatomy are there,ninth,grey s anatomy highestrated drama key 1849 demographic,0,0.13430655
3897,401,how many seasons of grey's anatomy are there,ninth,previously among overall topten rated show united state grey s anatomy well received critic,0,0.15132548
3898,401,how many seasons of grey's anatomy are there,ninth,considered impact culture series received numerous award also included various critic top ten list,0,0.11598606
3899,401,how many seasons of grey's anatomy are there,ninth,show produced several special well distributed season dvd released collection merchandise,0,-0.01362982
3900,401,how many seasons of grey's anatomy are there,ninth,2012 grey s anatomy named fifthhighest revenue earning show term advertising per halfhour,0,0.17499223
3901,401,how many seasons of grey's anatomy are there,ninth,may 11 2012 series renewed ninth season premiered september 27 2012,1,0.38485515
3902,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,schizophrenia mental disorder characterized breakdown thought process deficit typical emotional response,0,0.30435771
3903,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,common symptom include auditory hallucination paranoid bizarre delusion disorganized speech thinking accompanied significant social occupational dysfunction,0,0.27044582
3904,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,onset symptom typically occurs young adulthood global lifetime prevalence 0.30.7,0,0.26994959
3905,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,diagnosis based observed behavior patient s reported experience,1,0.92187202
3906,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,genetics early environment neurobiology psychological social process appear important contributory factor recreational prescription drug appear worsen symptom,0,0.29808831
3907,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,current research focused role neurobiology although single isolated organic found,0,0.06988555
3908,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,many possible combination symptom triggered debate whether diagnosis represents single disorder number discrete syndrome,0,0.24578142
3909,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,despite etymology term greek root skhizein skhizein  split  phren phren phren phren  mind  schizophrenia imply  split personality   multiple personality disorder  known day dissociative identity disorder  a condition often confused public perception,0,0.16659573
3910,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,rather term mean  splitting mental function  symptomatic presentation illness,0,0.35260180
3911,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,mainstay treatment antipsychotic medication primarily suppresses dopamine sometimes serotonin receptor activity,0,0.16391189
3912,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,psychotherapy vocational social rehabilitation also important treatment,0,0.27820653
3913,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,serious case  where risk self others  involuntary hospitalization may necessary although hospital stay shorter le frequent,0,0.26042351
3914,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,disorder thought mainly affect cognition also usually contributes chronic problem behavior emotion,0,0.34451905
3915,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,people schizophrenia likely additional comorbid condition including major depression anxiety disorder lifetime occurrence substance use disorder almost 50,0,0.27093637
3916,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,social problem longterm unemployment poverty homelessness common,0,0.07418072
3917,402,how is schizophrenia diagnosed?,observed behavior patient 's reported experience,average life expectancy people disorder 12 15 year le without result increased physical health problem higher suicide rate 5,0,0.19639787
3918,403,what kind of cut is tri tip,"small triangular muscle usually 1.5 2.5 lb 675 1,150g per side beef",whole beef tritip rump roasted medium rare,0,0.53572440
3919,403,what kind of cut is tri tip,"small triangular muscle usually 1.5 2.5 lb 675 1,150g per side beef",tritip cut beef bottom sirloin primal cut,1,0.32260802
3920,403,what kind of cut is tri tip,"small triangular muscle usually 1.5 2.5 lb 675 1,150g per side beef","small triangular muscle usually 1.5 2.5 lb 675 1,150g per side beef",1,1.00000024
3921,403,what kind of cut is tri tip,"small triangular muscle usually 1.5 2.5 lb 675 1,150g per side beef",scientific name muscle tensor fascia latae inserted fascia lata connective tissue covering quadriceps femoris also called quadriceps extensor group four muscle turn insert patella knee cap animal,0,0.38764215
3922,404,what county is willmar mn in?,kandiyohi county,willmar city county seat kandiyohi county minnesota united state,1,0.59706187
3923,404,what county is willmar mn in?,kandiyohi county,"population 19,610 2010 census",0,0.23441733
3924,404,what county is willmar mn in?,kandiyohi county,willmar assigned zip code 56201 united state postal service,0,0.20850083
