,Group_NR,Question,Sentence,Answer,Label,Similarity_score
3927,405,what kind of company is Microsoft?,american multinational software corporation,company founded bill gate paul allen april 4 1975,0,
3928,405,what kind of company is Microsoft?,american multinational software corporation,microsoft world 's largest software maker measured revenue,0,
3929,405,what kind of company is Microsoft?,american multinational software corporation,also one world 's valuable company,0,
3930,405,what kind of company is Microsoft?,american multinational software corporation,microsoft established develop sell basic interpreter altair 8800,0,
3931,405,what kind of company is Microsoft?,american multinational software corporation,rose dominate personal computer operating system market ms-dos mid-1980s followed microsoft window line operating system,0,
3932,405,what kind of company is Microsoft?,american multinational software corporation,"company 's 1986 initial public offering subsequent rise share price created estimated three billionaire 12,000 millionaire microsoft employee",0,
3933,405,what kind of company is Microsoft?,american multinational software corporation,since 1990s increasingly diversified operating system market made number corporate acquisition,0,
3934,405,what kind of company is Microsoft?,american multinational software corporation,may 2011 microsoft acquired skype technology 8.5 billion largest acquisition date,0,
3935,405,what kind of company is Microsoft?,american multinational software corporation,2013 microsoft market dominant pc operating system office suite market latter microsoft office,0,
3936,405,what kind of company is Microsoft?,american multinational software corporation,company also produce wide range software desktop server active area including internet search bing video game industry xbox xbox 360 console digital service market msn mobile phone via window phone o,0,
3937,405,what kind of company is Microsoft?,american multinational software corporation,june 2012 microsoft announced would entering pc vendor market first time launch microsoft surface tablet computer,0,
3938,405,what kind of company is Microsoft?,american multinational software corporation,1990s critic began contend microsoft used monopolistic business practice anti-competitive strategy including refusal deal tying put unreasonable restriction use software used misrepresentative marketing tactic you.s department justice european commission found company violation antitrust law,0,
3939,406,how does weather happen,driven air pressure temperature moisture difference one place another,thunderstorm near garajau madeira,0,
3940,406,how does weather happen,driven air pressure temperature moisture difference one place another,weather state atmosphere degree hot cold wet dry calm stormy clear cloudy,0,
3941,406,how does weather happen,driven air pressure temperature moisture difference one place another,weather phenomenon occur troposphere stratosphere,0,
3942,406,how does weather happen,driven air pressure temperature moisture difference one place another,weather generally refers day-to-day temperature precipitation activity whereas climate term average atmospheric condition longer period time,0,
3943,406,how does weather happen,driven air pressure temperature moisture difference one place another,used without qualification `` weather `` understood weather earth,0,
3944,406,how does weather happen,driven air pressure temperature moisture difference one place another,weather driven air pressure temperature moisture difference one place another,1,
3945,406,how does weather happen,driven air pressure temperature moisture difference one place another,pressure temperature difference occur due sun angle particular spot varies latitude tropic,0,
3946,406,how does weather happen,driven air pressure temperature moisture difference one place another,strong temperature contrast polar tropical air give rise jet stream,0,
3947,406,how does weather happen,driven air pressure temperature moisture difference one place another,weather system mid-latitudes extratropical cyclone caused instability jet stream flow,0,
3948,406,how does weather happen,driven air pressure temperature moisture difference one place another,earth 's axis tilted relative orbital plane sunlight incident different angle different time year,0,
3949,406,how does weather happen,driven air pressure temperature moisture difference one place another,earth 's surface temperature usually range +-40 degc -40 degf 100 degf annually,0,
3950,406,how does weather happen,driven air pressure temperature moisture difference one place another,thousand year change earth 's orbit affect amount distribution solar energy received earth influence long-term climate global climate change,0,
3951,406,how does weather happen,driven air pressure temperature moisture difference one place another,surface temperature difference turn pressure difference,0,
3952,406,how does weather happen,driven air pressure temperature moisture difference one place another,higher altitude cooler lower altitude due difference compressional heating,0,
3953,406,how does weather happen,driven air pressure temperature moisture difference one place another,weather forecasting application science technology predict state atmosphere future time given location,0,
3954,406,how does weather happen,driven air pressure temperature moisture difference one place another,atmosphere chaotic system small change one part system grow large effect system whole,0,
3955,406,how does weather happen,driven air pressure temperature moisture difference one place another,human attempt control weather occurred throughout human history evidence human activity agriculture industry inadvertently modified weather pattern,0,
3956,406,how does weather happen,driven air pressure temperature moisture difference one place another,studying weather work planet helpful understanding weather work earth,0,
3957,406,how does weather happen,driven air pressure temperature moisture difference one place another,famous landmark solar system jupiter 's great red spot anticyclonic storm known existed least 300 year,0,
3958,406,how does weather happen,driven air pressure temperature moisture difference one place another,however weather limited planetary body,0,
3959,406,how does weather happen,driven air pressure temperature moisture difference one place another,star 's corona constantly lost space creating essentially thin atmosphere throughout solar system,0,
3960,406,how does weather happen,driven air pressure temperature moisture difference one place another,movement mass ejected sun known solar wind,0,
3961,407,how many countries have english as an official language,88,following list sovereign state territory english official language language government,0,
3962,407,how many countries have english as an official language,88,2012 88 state total 60 sovereign state 28 non-sovereign state,1,
3963,407,how many countries have english as an official language,88,many country english dominant language official status,0,
3964,407,how many countries have english as an official language,88,australia english spoken vast majority population language used government institution australia official language,0,
3965,407,how many countries have english as an official language,88,case united kingdom united state though many state region within you.s english official language,0,
3966,407,how many countries have english as an official language,88,english dominant language new zealand official language canada along french india along hindi several language ireland along irish philippine along tagalog,0,
3967,407,how many countries have english as an official language,88,english sole official language commonwealth nation commonwealth game,0,
3968,407,how many countries have english as an official language,88,english one official language united nation european union international olympic committee,0,
3969,407,how many countries have english as an official language,88,many country current former colony dependency united kingdom see also british empire united state former colony uk,0,
3970,407,how many countries have english as an official language,88,notable exception include rwanda former belgian colony eritrea italian colony british empire spanned control world war ii shortly 1941-1952,0,
3971,407,how many countries have english as an official language,88,india 's linguistic picture complex,0,
3972,407,how many countries have english as an official language,88,according constitution india `` hindi devanagari script `` official language union english 'subsidiary official language however english mandated authoritative text federal law supreme court decision along hindi one two language indian parliament,0,
3973,407,how many countries have english as an official language,88,english used almost exclusively higher education business science,0,
3974,407,how many countries have english as an official language,88,course majority school taught exclusively english,0,
3975,407,how many countries have english as an official language,88,english extensively used administrative purpose india,0,
3976,407,how many countries have english as an official language,88,india second-largest english-speaking country world number speaker united state,0,
3977,407,how many countries have english as an official language,88,many consider english de facto official language india,0,
3978,407,how many countries have english as an official language,88,see official language india,0,
3979,407,how many countries have english as an official language,88,linguistic makeup pakistan similarly complex,0,
3980,407,how many countries have english as an official language,88,national language urdu english official language used business government law,0,
3981,407,how many countries have english as an official language,88,english compulsory language school,0,
3982,407,how many countries have english as an official language,88,school course taught english,0,
3983,407,how many countries have english as an official language,88,pakistan 9th largest english-speaking country world population,0,
3984,408,what countries are in cono sur,argentina chile uruguay,southern cone geographic region composed southernmost area south america south tropic capricorn,0,
3985,408,what countries are in cono sur,argentina chile uruguay,although geographically includes southern part southeast sao paulo brazil term political geography southern cone traditionally comprised argentina chile paraguay uruguay,1,
3986,408,what countries are in cono sur,argentina chile uruguay,narrowest sense cover argentina chile uruguay bounded north state brazil paraguay bolivia peru west pacific ocean south junction pacific atlantic ocean closest continental area antarctica 1000 km,1,
3987,408,what countries are in cono sur,argentina chile uruguay,high life expectancy highest human development index latin america high standard living significant participation global market emerging economy member make southern cone prosperous macro-region south america,0,
3988,409,how many innings makes an official game,fifth,official game baseball also sometimes called regulation game game progressed beyond point considered complete necessary,0,
3989,409,how many innings makes an official game,fifth,approximately halfway point game,0,
3990,409,how many innings makes an official game,fifth,case inclement weather game reached point may stopped shortened needed result final record statistic counted,0,
3991,409,how many innings makes an official game,fifth,game reached point stopped either considered suspended game continued later date point stoppage simply canceled replayed start,0,
3992,409,how many innings makes an official game,fifth,depends rule individual league,0,
3993,409,how many innings makes an official game,fifth,either case statistic counted game becomes official,0,
3994,409,how many innings makes an official game,fifth,since professional baseball game nine inning long fifth inning used threshold official game,1,
3995,409,how many innings makes an official game,fifth,visiting team leading game tied end fifth inning mark point,0,
3996,409,how many innings makes an official game,fifth,home team bat last already ahead score theoretically would need half fifth inning 41/2 inning i.e . middle fifth considered official game,0,
3997,409,how many innings makes an official game,fifth,game also considered official home team score take lead bottom fifth inning since game would end immediately thing happened ninth,0,
3998,409,how many innings makes an official game,fifth,nearly case `` official game `` status used determine whether rain check honored fan holding ticket,0,
3999,409,how many innings makes an official game,fifth,game started reach point becoming official fan entitled new ticket make-up game case available game choice,0,
4000,409,how many innings makes an official game,fifth,game halted becomes official game simply shortened rain check given,0,
4001,409,how many innings makes an official game,fifth,`` official game `` statistic received attention 1995 season cal ripken jr. approaching record consecutive game played previously held lou gehrig,0,
4002,409,how many innings makes an official game,fifth,large number hung side b warehouse oriole park camden yard show number game ripken 's streak,0,
4003,409,how many innings makes an official game,fifth,day new number unfurled fifth inning game become official since statistic would counted game stopped point,0,
4004,409,how many innings makes an official game,fifth,similar practice used count toward demolition several stadium including veteran stadium philadelphia 2003 busch memorial stadium st. louis 2005 original yankee stadium shea stadium new york city 2008 game became official team would unveil new lower number showing number game left played stadium,0,
4005,410,what branch of the military is delta force,combat application group department defense since officially re-designated army compartmented element ace,1st special force operational detachment-delta 1st sfod-d popularly known delta force one united state four secretive tier-one counter-terrorism special mission unit,0,
4006,410,what branch of the military is delta force,combat application group department defense since officially re-designated army compartmented element ace,formerly listed combat application group department defense since officially re-designated army compartmented element ace,1,
4007,410,what branch of the military is delta force,combat application group department defense since officially re-designated army compartmented element ace,1st sfod-d administratively supported usasoc fall operational control joint special operation command,0,
4008,410,what branch of the military is delta force,combat application group department defense since officially re-designated army compartmented element ace,delta force navy counterpart naval special warfare development group united state military 's primary counter-terrorism unit,0,
4009,410,what branch of the military is delta force,combat application group department defense since officially re-designated army compartmented element ace,delta force 's primary task counter-terrorism direct action national intervention operation although extremely versatile group capable conducting many type covert mission including limited hostage rescue raid,0,
4010,410,what branch of the military is delta force,combat application group department defense since officially re-designated army compartmented element ace,central intelligence agency 's highly secretive special activity division sad specifically elite special operation group sog often work - recruit - operator delta force,0,
4011,411,what causes the seasons,yearly revolution earth around sun tilt earth 's axis relative plane revolution,season subdivision year marked change weather ecology hour daylight,0,
4012,411,what causes the seasons,yearly revolution earth around sun tilt earth 's axis relative plane revolution,season result yearly revolution earth around sun tilt earth 's axis relative plane revolution,1,
4013,411,what causes the seasons,yearly revolution earth around sun tilt earth 's axis relative plane revolution,temperate polar region season marked change intensity sunlight reach earth 's surface variation may animal go hibernation migrate plant dormant,0,
4014,411,what causes the seasons,yearly revolution earth around sun tilt earth 's axis relative plane revolution,may june july northern hemisphere exposed direct sunlight hemisphere face sun,0,
4015,411,what causes the seasons,yearly revolution earth around sun tilt earth 's axis relative plane revolution,true southern hemisphere november december january,0,
4016,411,what causes the seasons,yearly revolution earth around sun tilt earth 's axis relative plane revolution,tilt earth cause sun higher sky summer month increase solar flux,0,
4017,411,what causes the seasons,yearly revolution earth around sun tilt earth 's axis relative plane revolution,however due seasonal lag june july august hottest month northern hemisphere december january february hottest month southern hemisphere,0,
4018,411,what causes the seasons,yearly revolution earth around sun tilt earth 's axis relative plane revolution,temperate subpolar region generally four calendar -based season adjective recognized spring vernal summer estival autumn autumnal winter hibernal,0,
4019,411,what causes the seasons,yearly revolution earth around sun tilt earth 's axis relative plane revolution,however ecologist mostly use six season model temperate climate region includes pre-spring prevernal late summer serotinal distinct season along traditional four,0,
4020,411,what causes the seasons,yearly revolution earth around sun tilt earth 's axis relative plane revolution,hot region two three season rainy wet monsoon season dry season tropical area cool mild season,0,
4021,411,what causes the seasons,yearly revolution earth around sun tilt earth 's axis relative plane revolution,part world special `` season `` loosely defined based important event hurricane season tornado season wildfire season,0,
4022,411,what causes the seasons,yearly revolution earth around sun tilt earth 's axis relative plane revolution,six ecological season,0,
4023,411,what causes the seasons,yearly revolution earth around sun tilt earth 's axis relative plane revolution,four calendar season depicted ancient roman mosaic tunisia,0,
4024,412,what does 3g network mean,third generation mobile telecommunication technology,3g short third generation third generation mobile telecommunication technology,1,
4025,412,what does 3g network mean,third generation mobile telecommunication technology,3g telecommunication network support service provide information transfer rate least 200 kbit/s,0,
4026,412,what does 3g network mean,third generation mobile telecommunication technology,however many service advertised 3g provide higher speed minimum technical requirement 3g service,0,
4027,412,what does 3g network mean,third generation mobile telecommunication technology,recent 3g release often denoted 3.5g 3.75g also provide mobile broadband access several mbit/s smartphones mobile modem laptop computer,0,
4028,412,what does 3g network mean,third generation mobile telecommunication technology,3g find application wireless voice telephony mobile internet access fixed wireless internet access video call mobile tv,0,
4029,413,what does Mazel tov! mean,express congratulation happy significant occasion event,mazel tov written wine glass tag,0,
4030,413,what does Mazel tov! mean,express congratulation happy significant occasion event,traditionally groom break glass guest shout `` mazel tov ``,0,
4031,413,what does Mazel tov! mean,express congratulation happy significant occasion event,birthday cake iced word `` mzl Tvb `` mazal tov often done israel,0,
4032,413,what does Mazel tov! mean,express congratulation happy significant occasion event,phrase written hebrew cursive,0,
4033,413,what does Mazel tov! mean,express congratulation happy significant occasion event,mazel tov `` mazal tov `` hebrew yiddish `` mzl Tvb `` hebrew `` mazal tov `` yiddish `` mazel tov `` lit,0,
4034,413,what does Mazel tov! mean,express congratulation happy significant occasion event,good luck phrase used express congratulation happy significant occasion event,1,
4035,414,How Do You Get Hepatitis C,blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,hepatitis c infectious disease affecting primarily liver caused hepatitis c virus hcv,0,
4036,414,How Do You Get Hepatitis C,blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,infection often asymptomatic chronic infection lead scarring liver ultimately cirrhosis generally apparent many year,0,
4037,414,How Do You Get Hepatitis C,blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,case cirrhosis go develop liver failure liver cancer life-threatening esophageal gastric varix,0,
4038,414,How Do You Get Hepatitis C,blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,hcv spread primarily blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,1,
4039,414,How Do You Get Hepatitis C,blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,estimated 130-200 million people worldwide infected,0,
4040,414,How Do You Get Hepatitis C,blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,existence originally `` non- non- b hepatitis `` postulated 1970s proven 1989,0,
4041,414,How Do You Get Hepatitis C,blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,infects human chimpanzee,0,
4042,414,How Do You Get Hepatitis C,blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,virus persists liver 85 infected,0,
4043,414,How Do You Get Hepatitis C,blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,persistent infection treated medication standard therapy combination peginterferon ribavirin either boceprevir telaprevir added case,0,
4044,414,How Do You Get Hepatitis C,blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,overall 50-80 people treated cured,0,
4045,414,How Do You Get Hepatitis C,blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,develop cirrhosis liver cancer may require liver transplant,0,
4046,414,How Do You Get Hepatitis C,blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,leading liver transplantation though virus usually recurs transplantation,0,
4047,414,How Do You Get Hepatitis C,blood-to-blood contact associated intravenous drug use poorly sterilized medical equipment transfusion,vaccine available,0,
4048,415,how does flexible spending account work,fsa allows employee set aside portion earnings pay qualified expense established cafeteria plan commonly medical expense often dependent care expense,flexible spending account fsa also known flexible spending arrangement one number tax-advantaged financial account set cafeteria plan employer united state,0,
4049,415,how does flexible spending account work,fsa allows employee set aside portion earnings pay qualified expense established cafeteria plan commonly medical expense often dependent care expense,fsa allows employee set aside portion earnings pay qualified expense established cafeteria plan commonly medical expense often dependent care expense,1,
4050,415,how does flexible spending account work,fsa allows employee set aside portion earnings pay qualified expense established cafeteria plan commonly medical expense often dependent care expense,money deducted employee 's pay fsa subject payroll tax resulting substantial payroll tax saving,0,
4051,415,how does flexible spending account work,fsa allows employee set aside portion earnings pay qualified expense established cafeteria plan commonly medical expense often dependent care expense,one significant disadvantage using fsa fund used end plan year lost employee known `` use lose `` rule,0,
4052,415,how does flexible spending account work,fsa allows employee set aside portion earnings pay qualified expense established cafeteria plan commonly medical expense often dependent care expense,common type flexible spending account medical expense fsa also medical fsa health fsa similar health saving account hsa health reimbursement account hra,0,
4053,415,how does flexible spending account work,fsa allows employee set aside portion earnings pay qualified expense established cafeteria plan commonly medical expense often dependent care expense,however hsas hras almost exclusively used component consumer driven health care plan medical fsas commonly offered traditional health plan well,0,
4054,415,how does flexible spending account work,fsa allows employee set aside portion earnings pay qualified expense established cafeteria plan commonly medical expense often dependent care expense,addition fund health saving account lost plan year unlike fund fsa,0,
4055,415,how does flexible spending account work,fsa allows employee set aside portion earnings pay qualified expense established cafeteria plan commonly medical expense often dependent care expense,paper form fsa debit card also known flexcard may used access account fund,0,
4056,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,tennessee you.s state located southeastern united state,0,
4057,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,tennessee 36th extensive 17th populous 50 united state,0,
4058,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,tennessee bordered kentucky virginia north north carolina east georgia alabama mississippi south arkansas missouri west,0,
4059,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,appalachian mountain dominate eastern part state mississippi river form state 's western border,0,
4060,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,"tennessee 's capital second largest city nashville population 609,644",0,
4061,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,"memphis state 's largest city population 652,050",0,
4062,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,state tennessee rooted watauga association 1772 frontier pact generally regarded first constitutional government west appalachian,0,
4063,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,tennessee initially part north carolina later part southwest territory,0,
4064,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,tennessee admitted union 16th state june 1 1796,0,
4065,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,1,
4066,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,tennessee furnished soldier confederate army state soldier union army southern state,0,
4067,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,20th century tennessee transitioned agrarian economy diversified economy aided time federal entity tennessee valley authority,0,
4068,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,early 1940s city oak ridge established house manhattan project 's uranium enrichment facility helping build world 's first atomic bomb,0,
4069,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,tennessee played critical role development many form american popular music including rock roll blue country rockabilly,0,
4070,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,beale street memphis considered many birthplace blue musician w.c. handy performing club early 1909,0,
4071,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,memphis also home sun record musician elvis presley isaac hayes johnny cash carl perkins jerry lee lewis roy orbison charlie rich began recording career rock roll took shape 1950s,0,
4072,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,1927 victor recording session bristol generally mark beginning country music genre rise grand ole opry 1930s helped make nashville center country music recording industry,0,
4073,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,three brick mortar museum recognize tennessee 's role nurturing various form popular music memphis rock n soul museum country music hall fame museum nashville international rock-a-billy museum jackson,0,
4074,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,addition rockabilly hall fame online site recognizing development rockabilly tennessee played crucial role based nashville,0,
4075,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,tennessee 's major industry include agriculture manufacturing tourism,0,
4076,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,poultry soybean cattle state 's primary agricultural product major manufacturing export include chemical transportation equipment electrical equipment,0,
4077,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,great smoky mountain national park nation 's visited national park headquartered eastern part state section appalachian trail roughly follows tennessee-north carolina border,0,
4078,416,how tennessee became a state,tennessee last state leave union join confederacy outbreak you.s civil war 1861 first state readmitted union end war,major tourist attraction include tennessee aquarium chattanooga sunsphere knoxville dollywood pigeon forge parthenon country music hall fame museum ryman auditorium nashville elvis presley 's graceland residence tomb memphis,0,
4079,417,how many baseball teams usa,30,headquarters major league baseball 245 park avenue midtown manhattan new york city usa,0,
4080,417,how many baseball teams usa,30,major league baseball mlb professional baseball league consisting team play national league american league,0,
4081,417,how many baseball teams usa,30,dating 1876 1901 respectively two league merged 2000 single organization led commissioner baseball 100 year separate legal entity,0,
4082,417,how many baseball teams usa,30,mlb constitutes one major professional sport league united state canada,0,
4083,417,how many baseball teams usa,30,composed 30 team -- 29 united state one canada,1,
4084,417,how many baseball teams usa,30,team mlb play 162 game season six month april september,0,
4085,417,how many baseball teams usa,30,five team league advance four-round postseason tournament culminates world series best-of-seven-games championship series two league champion date 1903,0,
4086,417,how many baseball teams usa,30,organization oversees many minor-league baseball league operate 240 team affiliated major-league club,0,
4087,417,how many baseball teams usa,30,international baseball federation league also manages international world baseball classic tournament,0,
4088,417,how many baseball teams usa,30,mlb highest season attendance sport league world nearly 75 million spectator 2012,0,
4089,418,what county is coatesville indiana located in,hendricks county,coatesville town clay township hendricks county indiana united state,1,
4090,418,what county is coatesville indiana located in,hendricks county,population 523 2010 census,0,
4091,419,how does Delaware support its claim to being the first state?,first state ratify constitution united state,delaware you.s state located atlantic coast mid-atlantic region united state,0,
4092,419,how does Delaware support its claim to being the first state?,first state ratify constitution united state,bordered south west maryland northeast new jersey north pennsylvania,0,
4093,419,how does Delaware support its claim to being the first state?,first state ratify constitution united state,state take name thomas west 3rd baron de la warr english nobleman virginia 's first colonial governor called cape henlopen originally named,0,
4094,419,how does Delaware support its claim to being the first state?,first state ratify constitution united state,delaware located northeastern portion delmarva peninsula second smallest sixth least populous sixth densely populated fifty united state,0,
4095,419,how does Delaware support its claim to being the first state?,first state ratify constitution united state,delaware divided three county,0,
4096,419,how does Delaware support its claim to being the first state?,first state ratify constitution united state,north south three county new castle kent sussex,0,
4097,419,how does Delaware support its claim to being the first state?,first state ratify constitution united state,southern two county historically predominantly agricultural new castle county industrialized,0,
4098,419,how does Delaware support its claim to being the first state?,first state ratify constitution united state,coastline explored european 16th century delaware inhabited several group native american including lenape north nanticoke south,0,
4099,419,how does Delaware support its claim to being the first state?,first state ratify constitution united state,initially colonized dutch trader zwaanendael located near present town lewes 1631,0,
4100,419,how does Delaware support its claim to being the first state?,first state ratify constitution united state,delaware one 13 colony participating american revolution december 7 1787 became first state ratify constitution united state thereby becoming known first state,1,
4101,419,how many amendments in the US constitution,twenty-seven,complete list ratified unratified amendment united state constitution received approval united state congress,0,
4102,419,how many amendments in the US constitution,twenty-seven,twenty-seven amendment ratified since original signing constitution first ten known collectively bill right,1,
4103,419,how many amendments in the US constitution,twenty-seven,procedure amending united state constitution governed article v original text,0,
4104,419,how many amendments in the US constitution,twenty-seven,many proposal amendment united state constitution introduced congress submitted state,0,
4105,419,how many amendments in the US constitution,twenty-seven,amendment take effect must proposed state two-thirds vote house congress convention known article v convention called two-thirds state ratified three-fourths state three-fourths convention thereof method ratification determined congress time proposal,0,
4106,419,how many amendments in the US constitution,twenty-seven,date convention proposing amendment called state once -- in 1933 ratification twenty-first amendment -- ha convention method ratification employed,0,
4107,420,what does fidelity do,fidelity investment manages large family mutual fund provides fund distribution investment advice service well providing discount brokerage service retirement service wealth management security execution clearance life insurance number service,fmr llc fidelity management research fidelity investment american multinational financial service corporation,0,
4108,420,what does fidelity do,fidelity investment manages large family mutual fund provides fund distribution investment advice service well providing discount brokerage service retirement service wealth management security execution clearance life insurance number service,one largest mutual fund financial service group world,0,
4109,420,what does fidelity do,fidelity investment manages large family mutual fund provides fund distribution investment advice service well providing discount brokerage service retirement service wealth management security execution clearance life insurance number service,founded 1946 serf north american investor,0,
4110,420,what does fidelity do,fidelity investment manages large family mutual fund provides fund distribution investment advice service well providing discount brokerage service retirement service wealth management security execution clearance life insurance number service,fidelity venture venture capital arm,0,
4111,420,what does fidelity do,fidelity investment manages large family mutual fund provides fund distribution investment advice service well providing discount brokerage service retirement service wealth management security execution clearance life insurance number service,fidelity international limited fil international affiliate founded 1969 serving country rest world,0,
4112,420,what does fidelity do,fidelity investment manages large family mutual fund provides fund distribution investment advice service well providing discount brokerage service retirement service wealth management security execution clearance life insurance number service,september 2011 fil rebranded 'fidelity worldwide investment,0,
4113,420,what does fidelity do,fidelity investment manages large family mutual fund provides fund distribution investment advice service well providing discount brokerage service retirement service wealth management security execution clearance life insurance number service,fidelity investment manages large family mutual fund provides fund distribution investment advice service well providing discount brokerage service retirement service wealth management security execution clearance life insurance number service,1,
4114,421,what causes thunder sound,turn expansion air creates sonic shock wave similar sonic boom produce sound thunder often referred clap crack peal thunder,thunder sound caused lightning,1,
4115,421,what causes thunder sound,turn expansion air creates sonic shock wave similar sonic boom produce sound thunder often referred clap crack peal thunder,depending nature lightning distance listener thunder range sharp loud crack long low rumble brontide,0,
4116,421,what causes thunder sound,turn expansion air creates sonic shock wave similar sonic boom produce sound thunder often referred clap crack peal thunder,sudden increase pressure temperature lightning produce rapid expansion air surrounding within bolt lightning,0,
4117,421,what causes thunder sound,turn expansion air creates sonic shock wave similar sonic boom produce sound thunder often referred clap crack peal thunder,turn expansion air creates sonic shock wave similar sonic boom produce sound thunder often referred clap crack peal thunder,1,
4118,421,what causes thunder sound,turn expansion air creates sonic shock wave similar sonic boom produce sound thunder often referred clap crack peal thunder,distance lightning calculated listener based time interval lightning seen sound heard,0,
4119,422,what day is the federal holiday for Martin Luther King Jr.,third monday january,martin luther king jr. day united state federal holiday marking birthday rev dr. martin luther king jr,0,
4120,422,what day is the federal holiday for Martin Luther King Jr.,third monday january,observed third monday january year around time king 's birthday january 15,1,
4121,422,what day is the federal holiday for Martin Luther King Jr.,third monday january,floating holiday similar holiday set uniform monday holiday act though act predated establishment martin luther king jr. day 15 year,0,
4122,422,what day is the federal holiday for Martin Luther King Jr.,third monday january,king chief spokesman nonviolent activism civil right movement successfully protested racial discrimination federal state law,0,
4123,422,what day is the federal holiday for Martin Luther King Jr.,third monday january,campaign federal holiday king 's honor began soon assassination 1968,0,
4124,422,what day is the federal holiday for Martin Luther King Jr.,third monday january,ronald reagan signed holiday law 1983 first observed january 20 1986,0,
4125,422,what day is the federal holiday for Martin Luther King Jr.,third monday january,first state resisted observing holiday giving alternative name combining holiday,0,
4126,422,what day is the federal holiday for Martin Luther King Jr.,third monday january,officially observed 50 state first time 2000,0,
4127,423,what area code is 949,california contained mostly within south orange county,map right clickable click area code go page area code,0,
4128,423,what area code is 949,california contained mostly within south orange county,area code red area code 949 others blue california area code,0,
4129,423,what area code is 949,california contained mostly within south orange county,area code 949 area code california contained mostly within south orange county,1,
4130,423,what area code is 949,california contained mostly within south orange county,also includes small adjacent area northwest san diego county specifically part marine corp base camp pendleton san onofre state park,0,
4131,423,what area code is 949,california contained mostly within south orange county,april 18 1998 southern city orange county split 714 creating area code 949,0,
4132,423,what area code is 949,california contained mostly within south orange county,includes wealthiest community united state including city newport beach irvine lake forest portola hill coto de caza dove canyon aliso viejo trabuco canyon capistrano beach corona del mar laguna niguel laguna hill laguna wood newport coast foothill ranch robinson ranch mission viejo san juan capistrano rancho santa margarita ladera ranch dana point laguna beach san clemente,0,
4133,423,what area code is 949,california contained mostly within south orange county,costa mesa shared 949 714 area code split wilson street along newport boulevard,0,
4134,423,what area code is 949,california contained mostly within south orange county,small portion irvine also 714 area code north side culver drive i-5 jamboree road marketplace neighborhood northpark irvine,0,
